Date/Time           	Type    	Tweet                                                                                                                   	Tweet Id            
2019-01-14 12:17:09 	retweet 	RT @GOPChairwoman: It didn't get the attention it deserved but @realDonaldTrump recently signed a bill into law that will empower women al…	1084786495398072320 
2019-01-14 12:17:40 	retweet 	RT @GOPChairwoman: Chuck Schumer and Nancy Pelosi are not negotiating in good faith with @realDonaldTrump. Instead Congressional Democra…	1084786623320150016 
2019-01-14 12:18:27 	retweet 	RT @GeraldoRivera: Based on the record the allegation/suggestion that the #FBI came close to investigating @realDonaldTrump as a Russian s…	1084786824516653057 
2019-01-14 12:18:52 	retweet 	RT @GOPChairwoman: Economic policies that @realDonaldTrump and @IvankaTrump have championed are producing some fantastic results for Americ…	1084786926367002624 
2019-01-14 12:19:49 	retweet 	RT @GOPChairwoman: Smugglers are flooding our communities with drugs.*300 Americans die each week from heroin 90% of it comes from south…	1084787164574040064 
2019-01-14 12:23:11 	tweet   	I’ve been waiting all weekend. Democrats must get to work now. Border must be secured!                                  	1084788012725166080 
2019-01-14 12:26:18 	tweet   	Nancy and Cryin’ Chuck can end the Shutdown in 15 minutes. At this point it has become their and the Democrats fault!   	1084788796011491330 
2019-01-14 12:32:38 	tweet   	Getting ready to address the Farm Convention today in Nashville Tennessee. Love our farmers love Tennessee - a great combination! See you in a little while.	1084790393764364288 
2019-01-14 12:35:13 	tweet   	“Dems in Puerto Rico as Shutdown hits day 24.” @foxandfriends                                                           	1084791040291282944 
2019-01-14 13:44:59 	tweet   	The Fake News gets crazier and more dishonest every single day. Amazing to watch as certain people covering me and the tremendous success of this administration have truly gone MAD! Their Fake reporting creates anger and disunity. Take two weeks off and come back rested. Chill!	1084808599124221954 
2019-01-14 15:49:31 	tweet   	https://t.co/w5X8jqvtiS                                                                                                 	1084839940972638208 
2019-01-14 18:44:35 	tweet   	Getting ready to go on stage at the #AFBF100 in New Orleans - packed house! I will try and match the great game played yesterday by the New Orleans Saints and their incredible QB Drew Brees. People here are very excited by the team. Going on stage now! https://t.co/ytZv0HLYun	1084883995886800896 
2019-01-14 19:48:31 	retweet 	RT @WhiteHouse: President Trump Delivers Remarks at the American Farm Bureau Federation's 100th Annual Convention https://t.co/tMWj5zj3K0	1084900086533025795 
2019-01-14 20:37:44 	retweet 	RT @DonaldJTrumpJr: Silence of the Moms: Media Refuse to Discuss Angel Families https://t.co/AoVIquJge2 via @BreitbartNews	1084912472073498624 
2019-01-14 20:38:19 	retweet 	RT @DonaldJTrumpJr: ‘Angel mom’ demands Trump’s wall ‘we’ve become collateral damage’ https://t.co/FoUPO11tmM           	1084912619390029824 
2019-01-14 22:12:49 	tweet   	Spoke w/ President Erdogan of Turkey to advise where we stand on all matters including our last two weeks of success in fighting the remnants of ISIS and 20 mile safe zone. Also spoke about economic development between the U.S. &amp; Turkey - great potential to substantially expand!	1084936400212963329 
2019-01-14 22:19:49 	tweet   	For decades politicians promised to secure the border fix our trade deals bring back our factories get tough on China move the Embassy to Jerusalem make NATO pay their fair share and so much else - only to do NOTHING (or worse)....	1084938160516169729 
2019-01-14 22:19:50 	tweet   	....I am doing exactly what I pledged to do and what I was elected to do by the citizens of our great Country. Just as I promised I am fighting for YOU!	1084938164387508224 
2019-01-15 11:58:52 	tweet   	The rank and file of the FBI are great people who are disgusted with what they are learning about Lyin’ James Comey and the so-called “leaders” of the FBI. Twelve have been fired or forced to leave. They got caught spying on my campaign and then called it an investigation. Bad!	1085144283437506560 
2019-01-15 12:16:00 	tweet   	Just announced that Veterans unemployment has reached an 18 year low really good news for our Vets and their families. Will soon be an all time low! Do you think the media will report on this and all of the other great economic news?	1085148593617555456 
2019-01-15 12:25:45 	tweet   	Volkswagen will be spending 800 million dollars in Chattanooga Tennessee. They will be making Electric Cars. Congratulations to Chattanooga and Tennessee on a job well done. A big win!	1085151045922234368 
2019-01-15 12:37:55 	tweet   	A big new Caravan is heading up to our Southern Border from Honduras. Tell Nancy and Chuck that a drone flying around will not stop them. Only a Wall will work. Only a Wall or Steel Barrier will keep our Country safe! Stop playing political games and end the Shutdown!	1085154110108848128 
2019-01-15 12:49:21 	tweet   	Polls are now showing that people are beginning to understand the Humanitarian Crisis and Crime at the Border. Numbers are going up fast over 50%. Democrats will soon be known as the Party of Crime. Ridiculous that they don’t want Border Security!	1085156987183263749 
2019-01-15 12:58:29 	tweet   	Great being with the National Champion Clemson Tigers last night at the White House. Because of the Shutdown I served them massive amounts of Fast Food (I paid) over 1000 hamberders etc. Within one hour it was all gone. Great guys and big eaters!	1085159285208858624 
2019-01-15 13:01:36 	retweet 	RT @PARISDENNARD: I trust a rancher on the Southern border more than a liberal politician from Northern California https://t.co/mo4oWe1SnI	1085160070374195200 
2019-01-15 13:02:10 	retweet 	RT @DonaldJTrumpJr: Worth the read. I’m A Senior Trump Official And I Hope A Long Shutdown Smokes Out The Resistance https://t.co/6ahfOl…	1085160210568753154 
2019-01-15 13:02:21 	retweet 	RT @DonaldJTrumpJr: Since January 1 neither CNN nor MSNBC has booked a single Angel Mom — mothers of children brutally murdered by illegal…	1085160256362156034 
2019-01-15 13:02:49 	retweet 	RT @MZHemingway: NYT Reveals FBI Retaliated Against Trump For Lawfully Firing Comey https://t.co/LwJ7w1ctom             	1085160377435021312 
2019-01-15 13:03:50 	retweet 	RT @charliekirk11: No one accused Obama of being a Russian agent after he asked for “more flexibility” until after the the election or whe…	1085160630024327168 
2019-01-15 13:04:16 	retweet 	RT @charliekirk11: GREAT AGAIN:Prior to 2018 unemployment has only been below 4% 5 times since 1970Under Donald Trump in 2018 unempl…	1085160738992373760 
2019-01-15 13:05:16 	retweet 	RT @paulsperry_: BREAKING: Inspector General Michael Horowitz still does NOT have all of Peter Strzok's and Lisa Page's texts even though…	1085160990919012353 
2019-01-15 13:13:50 	retweet 	RT @paulsperry_: So...by the FBI's post-Trump standards for C.I. investigations would this off-mike exchange between Obama &amp; Putin's deput…	1085163148678782978 
2019-01-15 13:17:23 	retweet 	RT @TomFitton: For the first time in a generation we have a president who is beginning to tell the truth about the crisis on the border. @…	1085164042791145473 
2019-01-15 13:17:39 	retweet 	RT @TomFitton: We must stand with the rule of law against the coup targeting @RealDonaldTrump. https://t.co/wmox2XM7x8 https://t.co/8NY79Hv…	1085164108117348353 
2019-01-15 13:25:59 	tweet   	Why is Nancy Pelosi getting paid when people who are working are not?                                                   	1085166206095630336 
2019-01-15 15:18:30 	tweet   	Congratulations @ClemsonFB! https://t.co/w8viax0OWY                                                                     	1085194521036546049 
2019-01-15 16:11:31 	tweet   	Great being with the National Champion Clemson Tigers last night at the White House. Because of the Shutdown I served them massive amounts of Fast Food (I paid) over 1000 hamburgers etc. Within one hour it was all gone. Great guys and big eaters!	1085207864224960519 
