source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,Let's celebrate New York State getting something important done that we wanted to do nationally. A great step for p… https://t.co/mMeZ5IXPWY,04-08-2017 16:20:27,18787,72331,false,850745161839775746
Twitter for iPhone,In Houston about to speak to a crowd of committed activists at @AnniesListTX. Watch live!https://t.co/6fSUTob5Pw,04-07-2017 17:51:19,2964,21085,false,850405643047628801
Twitter for iPhone,RT @NickMerrill: Tune in to watch @HillaryClinton chat with @NickKristof at #WITW: https://t.co/MYBDyyBTeC,04-06-2017 21:22:26,844,0,true,850096383453528064
Twitter for iPhone,Check out what @LeanInOrg is doing to celebrate #EqualPayDay.#20PercentCountshttps://t.co/Q2ovXDWNkG,04-04-2017 15:02:54,3983,14476,false,849276093932732417
Twitter for iPhone,These are more than statistics they’re American lives at risk because this administration willfully ignores the sc… https://t.co/mTujrQOz65,03-29-2017 02:54:42,26414,61636,false,846918508394889216
Twitter for iPhone,RT @AprilDRyan: Preach @HillaryClinton!!!   @MissBeaE @MaxineWaters @yashar,03-29-2017 02:50:31,2443,0,true,846917456748720128
Twitter for iPhone,RT @MinassianMedia: And while we have your attention from recycled false claims here are some facts about how @ClintonFdn has improved li…,03-28-2017 18:05:42,5616,0,true,846785382834352128
Twitter for iPhone,Let’s not be distracted. Let’s continue to stand up organize resist put forth good ideas to improve the existing system &amp; peoples' lives.,03-24-2017 21:28:01,24738,84882,false,845386745592123392
Twitter for iPhone,Ryan who was born with a disability and with the support of his family and world-class health care has had a lifet… https://t.co/wSUBPn31Ly,03-24-2017 21:26:18,7337,39194,false,845386315680141312
Twitter for iPhone,Pam who is raising her grandson because his parents are struggling with opioid addiction - a silent epidemic in so… https://t.co/OIJilvh5qg,03-24-2017 21:25:04,4806,19240,false,845386004538281986
Twitter for iPhone,Angelina a young woman with autism who is already worrying who will take care of her when her parents are gone. https://t.co/LwLQ8VcCsK,03-24-2017 21:24:27,4792,18372,false,845385850770931717
Twitter for iPhone,Keith who brings his mother with Alzheimer's to work with him because he can’t afford care for her during the day. https://t.co/HD9GyX9E9D,03-24-2017 21:23:08,5510,19689,false,845385515864068098
Twitter for iPhone,Luisa who suffered from bone cancer and needed care ASAP - but the hospital wouldn't admit her without proof of insurance.,03-24-2017 21:22:36,4409,17241,false,845385382829142016
Twitter for iPhone,Natarsha whose breast cancer was caught early because of a screening at Planned Parenthood which Republicans woul… https://t.co/oDqXH3lW9W,03-24-2017 21:22:02,7312,23913,false,845385238628982784
Twitter for iPhone,But this fight isn't over yet and we can't forget who it's about. Here are some stories...,03-24-2017 21:21:31,5736,23768,false,845385111956787201
Twitter for iPhone,Today was a victory for all Americans. https://t.co/LX6lzQXtBR,03-24-2017 21:21:06,66594,208579,false,845385004389666816
Twitter for iPhone,Bill’s speech brought tears to my eyes. Wanted to share it. Watch if you want to be inspired today. https://t.co/tUOdjP7GUc,03-24-2017 17:52:46,10580,46579,false,845332575992365059
Twitter for iPhone,RT @AdamParkhomenko: This is a video my son sang and sent to Hillary. Too soon! Some will say. But the next generation carries on by our si…,03-21-2017 02:55:07,2056,0,true,844019510302691328
Twitter for iPhone,RT @RepAdamSchiff: The intelligence community concluded the Russians will interfere again. This is why full investigation is important to c…,03-20-2017 14:10:41,10388,0,true,843827134762303490
Twitter for iPhone,RT @VitalVoices: Throwback to #GLA17 w/ the honorable @HillaryClinton "We are asking for equality and we will never ever cease" #TBT https…,03-17-2017 18:02:09,1319,0,true,842798222355681280
Twitter for iPhone,Things I learned today. https://t.co/lM2xAjIg3H,03-17-2017 15:49:28,54331,175800,false,842764830520082433
Twitter for iPhone,On #InternationalWomensDay I'm thinking about this young girl &amp; all the others like her out there. 💪✨ https://t.co/u1fvzAt1BI,03-08-2017 17:06:13,38538,139651,false,839522657695645697
Twitter for iPhone,Good message anytime especially now. #EmbraceAmbition https://t.co/7X21QLL4Wx,03-07-2017 17:13:08,9227,33559,false,839162010617188352
Twitter for iPhone,RT @NickMerrill: Warm welcome in Boston this morning. https://t.co/mEswRa0VBE,03-03-2017 21:01:56,4482,0,true,837770037847076865
Twitter for iPhone,Thanks to Pres Johnson &amp; the entire Wellesley community. And congrats to Wellesley's first NCAA crew champions tha… https://t.co/7a0KcB1Hm0,03-03-2017 20:54:13,6703,54115,false,837768096286920704
Twitter for iPhone,Trump's own @DHSgov confirmed this weekend that the ban doesn't enhance security.But it foments fear &amp; resentment.https://t.co/jbzGFBsKnF,02-27-2017 18:04:39,10502,26565,false,836275870343929861
Twitter for iPhone,With threats &amp; hate crimes on rise we shouldn't have to tell @POTUS to do his part. He must step up &amp; speak out.https://t.co/QKKyXyuqNM,02-27-2017 18:04:24,18282,48428,false,836275807077064704
Twitter for iPhone,Congrats to @DNC chair @TomPerez &amp; deputy @keithellison. Excited for strong unified party standing for best of our country into the future.,02-25-2017 21:28:39,13715,75673,false,835602432675610624
Twitter for iPhone,Let resistance plus persistence equal progress…here was my message to Democrats today.https://t.co/7HpG7dDF6H,02-24-2017 18:44:49,17434,59936,false,835198816395526144
Twitter for iPhone,If you can't stand the heat get out of the...Congress.https://t.co/TEAXDPEPrt,02-22-2017 20:54:16,34492,97147,false,834506616586268676
Twitter for iPhone,JCC threats cemetery desecration &amp; online attacks are so troubling &amp; they need to be stopped. Everyone must speak out starting w/ @POTUS.,02-21-2017 13:09:04,39657,131375,false,834027159148695552
Twitter for iPhone,If you're studying global health or just want to feed your inner wonk check out my wonderful daughter &amp;… https://t.co/30VA9xJxNd,02-18-2017 14:05:45,8234,44293,false,832954259046006784
Twitter for iPhone,Thanks to Isolde Fair &amp; her classmates for this inspiring song. I'm with YOU. 👏👏👏✨Watch: https://t.co/3Gt7IbcAMn,02-15-2017 17:48:13,8420,33438,false,831923081652404228
Twitter for iPhone,Philippe's got his own way of saying things but he has a point about the real consequences of fake news... https://t.co/a02sXiaHfp,02-14-2017 05:41:26,30716,100786,false,831377792893849600
Twitter for iPhone,3-0,02-10-2017 00:17:59,184043,448384,false,829846842150096896
Twitter for iPhone,"She was warned. She was given an explanation. Nevertheless she persisted."So must we all.https://t.co/JXROGHPNkH,02-08-2017 18:18:13,78927,239848,false,829393915325321217
Twitter for iPhone,I'm one of 100 million #SuperBowl fans that just went #Gaga for the Lady &amp; her message to all of us. https://t.co/8AoNqjwr1b,02-06-2017 02:17:33,62357,264049,false,828427378586157057
Twitter for iPhone,At 103 Ruline Steininger had an energy &amp; vibrancy all should aspire to. My thoughts &amp; prayers are w/ her family.https://t.co/LQ1qozY3NH,02-03-2017 23:49:13,13797,67231,false,827665276246323200
Twitter for iPhone,What I'm thinking about today:Khizr Khan:https://t.co/wrHK7IkBrGAnd a vet who fought with those now excluded:https://t.co/4LhNIT8xVo,01-31-2017 19:27:20,17324,61206,false,826512204254044160
Twitter for iPhone,I stand with the people gathered across the country tonight defending our values &amp; our Constitution. This is not who we are.,01-29-2017 03:49:45,174628,586411,false,825551481927503872
Twitter for iPhone,.@MichaelNutter got a lot of great points into 140 characters here. We have to keep the momentum. https://t.co/Bd66lBPMEs,01-23-2017 00:20:14,20569,92366,false,823324426301243402
Twitter for iPhone,Scrolling through images of the #womensmarch is awe-inspiring. Hope it brought joy to others as it did to me.https://t.co/29oaMvk3hU,01-23-2017 00:18:36,35723,205995,false,823324013984415748
Twitter for iPhone,I stand w/ Nora Harren a 17-year  from Boise ID &amp; every person marching for our values today. Onward! ✊✊🏾✊🏽✨… https://t.co/Zt8THPtAn8,01-21-2017 20:27:17,23032,121566,false,822903412492734468
Twitter for iPhone,'Hope Not Fear'Indeed. And what a beautiful piece by Louisa Cannell. #womensmarch 👊👊🏻👊🏼👊🏽✨ https://t.co/7h3Bzx79nB,01-21-2017 16:39:53,92397,267471,false,822846188936396803
Twitter for iPhone,Thanks for standing speaking &amp; marching for our values @womensmarch. Important as ever. I truly believe we're always Stronger Together.,01-21-2017 15:07:21,119973,449187,false,822822900239581184
Twitter for iPhone,I'm here today to honor our democracy &amp; its enduring values. I will never stop believing in our country &amp; its future. #Inauguration,01-20-2017 15:53:50,70480,345838,false,822472212569616385
Twitter for iPhone,Indeed. Bill &amp; I have you in our thoughts &amp; look forward to you both being back on your feet soon wild socks &amp; all… https://t.co/yUWSbJDnlH,01-19-2017 00:00:19,10895,85239,false,821869861018206208
Twitter for iPhone,Delighted that @NYGovCuomo proposed free college for ppl making &lt;125K in NY. A plan @SenSanders &amp; I worked hard on. https://t.co/V0aXjhxKpm,01-03-2017 23:28:01,9892,46526,false,816425914850492416
Twitter for iPhone,The holidays are a time to be thankful for our blessings. Let's rejoice in this season &amp; look forward with renewed hope &amp; determination. -H,12-26-2016 21:37:34,21459,122726,false,813499015753039872
Twitter for iPhone,The holidays are a time to be thankful for our blessings. Let's rejoice in this season &amp; look forward with renewed hope &amp; determination. -H,12-26-2016 21:37:34,,,false,813499015753039872
Twitter for iPhone,I was greeted by this heartwarming display on the corner of my street today. Thank you to all of you who did this.… https://t.co/fWPOa4Bgzc,11-24-2016 20:40:17,52494,309773,false,801888191276089344
Twitter for iPhone,Hoping everyone has a safe &amp; Happy Thanksgiving today &amp; quality time with family &amp; friends. -H,11-24-2016 20:37:00,14186,113018,false,801887362787770368
Twitter for iPhone,Looking forward to honoring some brave young people tonight at @ChildDefender where I started my career. Tune in: https://t.co/4gmaM2A9Dx -H,11-17-2016 00:15:53,8111,58771,false,799043343275753472
TweetDeck,Scripture tells us: Let us not grow weary in doing good for in due season we shall reap if we do not lose heart. https://t.co/snXfdLgZq8,11-09-2016 18:55:10,69364,212941,false,796425920378765313
TweetDeck,“Let us have faith in each other. Let us not grow weary. Let us not lose heart. For there are more seasons to come and...more work to do.”,11-09-2016 16:53:19,79309,209929,false,796395255432146948
TweetDeck,“We are stronger together and will go forward together. And you should never ever regret fighting for that.” —Hillary,11-09-2016 16:53:02,71248,179565,false,796395181008416773
TweetDeck,“I am grateful to our country for all it has given me. I count my blessings every day that I am an American.” —Hillary,11-09-2016 16:52:19,19947,90988,false,796395004331786246
TweetDeck,"To all the little girls watching...never doubt that you are valuable and powerful &amp; deserving of every chance &amp; opportunity in the world.",11-09-2016 16:51:59,670227,1218248,false,796394920051441664
TweetDeck,"We have still have not shattered that highest and hardest glass ceiling. But some day someone will." —Hillary,11-09-2016 16:51:46,56256,140276,false,796394862429999104
TweetDeck,"To all the women...who put their faith in this campaign and in me...nothing has made me prouder than to be your champion." —Hillary,11-09-2016 16:50:46,90201,258896,false,796394614244646912
TweetDeck,"This loss hurts. But please never stop believing that fighting for what’s right is worth it." —Hillary,11-09-2016 16:50:23,144942,297269,false,796394515582095361
TweetDeck,"To Bill Chelsea Marc Charlotte Aidan our brothers and our entire family—my love for you means more than I can ever express." —Hillary,11-09-2016 16:47:31,9147,58994,false,796393795965304833
TweetDeck,"To Barack and Michelle Obama our country owes you an enormous debt of gratitude. We thank you for your graceful determined leadership.”,11-09-2016 16:47:13,133496,290454,false,796393719524130816
TweetDeck,"I want to thank Tim Kaine and Anne Holton for being our partners on this journey." —Hillary,11-09-2016 16:45:58,6897,41666,false,796393404095692800
TweetDeck,"Our responsibility as citizens is to keep doing our part to build that better stronger fairer America we seek. And I know you will.”,11-09-2016 16:45:42,21393,71406,false,796393337712443392
TweetDeck,"Our constitutional democracy demands our participation not just every four years but all the time." —Hillary,11-09-2016 16:44:28,15097,51321,false,796393027975729152
TweetDeck,“Donald Trump is going to be our president. We owe him an open mind and the chance to lead.” —Hillary,11-09-2016 16:43:34,54488,125657,false,796392800350863360
TweetDeck,"We have seen that our nation is more deeply divided than we thought. But I still believe in America—and I always will." —Hillary,11-09-2016 16:43:20,22524,71077,false,796392743027310592
TweetDeck,"I want you to remember this: Our campaign was never about one person or even one election. It was about the country we love.” —Hillary,11-09-2016 16:43:06,17746,63681,false,796392680888614912
TweetDeck,“You represent the best of America and being your candidate has been one of the greatest honors of my life.” —Hillary to @HFA,11-09-2016 16:42:39,9319,40454,false,796392571073335296
TweetDeck,"This is not the outcome we wanted. I’m sorry we did not win this election for the values we share and the vision we hold for our country.",11-09-2016 16:42:21,26880,79169,false,796392494435102722
